id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
834234659080402984,18274664,Funtierland,Kauai,North Shore Kauai,22.22769,-159.48621,Entire home/apt,324,1,0,1,212,0,New,3.0,3.0,3.0,Home
834281240850427138,680107,Hawaii Life,Kauai,North Shore Kauai,22.22909008928592,-159.47603763732374,Entire home/apt,355,1,5,162,304,5,4.6,1.0,1.0,2.0,Condo
837089645546855188,5654668,Molly,Kauai,Lihue,22.009061922674903,-159.3375554706726,Entire home/apt,196,2,4,15,340,4,4.5,1.0,1.0,1.0,Rental unit
833909129275459340,411546857,Anna,Kauai,North Shore Kauai,22.220516134332374,-159.47044682261847,Entire home/apt,165,2,1,166,161,1,New,0.0,1.0,1.0,Condo
833909235343660674,411546857,Anna,Kauai,North Shore Kauai,22.218715831719503,-159.4726590896769,Entire home/apt,165,2,1,166,161,1,New,0.0,1.0,1.0,Condo
833909394325384682,411546857,Anna,Kauai,North Shore Kauai,22.22000233446268,-159.47036950337173,Entire home/apt,165,2,2,166,161,2,New,0.0,1.0,1.0,Condo
833909434944558925,411546857,Anna,Kauai,North Shore Kauai,22.22059570507334,-159.47220873564123,Entire home/apt,165,2,1,166,159,1,New,0.0,1.0,1.0,Condo
833909481762879492,411546857,Anna,Kauai,North Shore Kauai,22.22060658827845,-159.4708061273913,Entire home/apt,165,2,0,166,161,0,New,0.0,1.0,1.0,Condo
837197100953884949,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.881879374041,-159.47550305613746,Entire home/apt,300,1,0,125,220,0,New,1.0,1.0,1.0,Condo
834850010687657395,69710602,Premier Kauai Ohana,Kauai,Kapaa-Wailua,22.05215881282737,-159.32875329929777,Entire home/apt,236,1,0,33,130,0,New,1.0,1.0,1.0,Condo
834850033407904062,69710602,Premier Kauai Ohana,Kauai,Kapaa-Wailua,22.05381,-159.32869,Entire home/apt,205,1,2,33,92,2,New,1.0,1.0,1.0,Condo
834898906141284118,502793483,Steve And Monique,Kauai,Koloa-Poipu,21.88120790273306,-159.4726050581969,Entire home/apt,140,2,7,3,242,7,4.86,1.0,1.0,1.0,Rental unit
837575578718108956,174062715,Judy,Kauai,Lihue,21.96253,-159.34882,Private room,315,7,0,1,109,0,New,1.0,1.0,1.0,Hotel
838764611005247673,285402550,Dominika & Tim,Kauai,Koloa-Poipu,21.873403624119398,-159.44611084647133,Entire home/apt,328,5,6,3,302,6,5.0,2.0,2.0,2.0,Condo
837592952265183963,66506549,Ryan,Kauai,North Shore Kauai,22.21864672410168,-159.48558520485778,Private room,425,180,0,12,364,0,New,2.0,2.0,2.0,Hotel
835441498423653618,5654668,Molly,Kauai,Lihue,22.00913715441612,-159.33832105836092,Entire home/apt,185,2,4,15,336,4,4.75,1.0,1.0,1.0,Rental unit
838867826959939513,123317556,James,Kauai,Kapaa-Wailua,22.06016770537301,-159.3188296243286,Entire home/apt,750,3,8,16,227,8,5.0,2.0,2.0,3.0,Condo
837711986551013075,496944100,RoomPicks,Kauai,Koloa-Poipu,21.87642618087233,-159.46086754323383,Entire home/apt,1468,1,0,395,64,0,New,3.0,3.0,3.0,Serviced apartment
839239324433463657,9340585,Andrea,Kauai,North Shore Kauai,22.22101628817629,-159.47803752482093,Entire home/apt,157,1,15,1,343,15,5.0,1.0,1.0,1.0,Condo
839261350358084962,52896140,Jason,Kauai,Koloa-Poipu,21.87627852751324,-159.45645162971977,Private room,1149,5,1,6,11,1,New,2.0,2.0,2.0,Hotel
839300116352322829,11428274,Shirley,Kauai,Koloa-Poipu,21.8772893721906,-159.45924182425372,Entire home/apt,210,3,4,4,273,4,5.0,1.0,1.0,1.0,Condo
836243035958677240,107293305,Gather Vacations,Kauai,Koloa-Poipu,21.8869754190785,-159.47363029111384,Entire home/apt,420,1,0,313,320,0,New,2.0,2.0,2.0,Home
836299599814397086,303747123,Wailani,Kauai,Koloa-Poipu,21.883978,-159.458157,Entire home/apt,647,1,1,24,302,1,New,3.0,3.0,5.0,Townhouse
838381989324690073,1770887,Chris,Kauai,Koloa-Poipu,21.87594801752753,-159.45505962757554,Entire home/apt,999,5,0,82,73,0,New,2.0,2.0,2.0,Condo
838382859408044068,1770887,Chris,Kauai,Koloa-Poipu,21.8755,-159.45482,Entire home/apt,999,5,0,82,140,0,New,2.0,2.0,2.0,Condo
840068675185791549,503146043,Stay Here Vacations,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,487,2,0,9,2,0,New,2.0,2.0,2.0,Rental unit
838384827298048476,1770887,Chris,Kauai,Koloa-Poipu,21.87608902163968,-159.4567407173528,Entire home/apt,999,5,0,82,77,0,New,2.0,2.0,2.0,Condo
840075354323655264,503146043,Stay Here Vacations,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,236,2,0,9,3,0,New,2.0,2.0,2.0,Rental unit
840082252209904784,503146043,Stay Here Vacations,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,406,2,0,9,2,0,New,2.0,2.0,2.0,Rental unit
836412106957590117,451239593,Hawaii Vacation Condos By Outrigger,Kauai,Koloa-Poipu,21.876188050568253,-159.45771224337895,Entire home/apt,518,2,0,254,154,0,New,1.0,1.0,1.0,Rental unit
836413539775408629,451239593,Hawaii Vacation Condos By Outrigger,Kauai,Koloa-Poipu,21.876015455009483,-159.45991329694854,Entire home/apt,441,2,0,254,199,0,New,1.0,1.0,1.0,Rental unit
840097366326497527,503146043,Stay Here Vacations,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,487,2,0,9,2,0,New,2.0,2.0,2.0,Rental unit
836415917368326973,451239593,Hawaii Vacation Condos By Outrigger,Kauai,Koloa-Poipu,21.8761,-159.46007,Entire home/apt,441,2,0,254,321,0,New,1.0,1.0,1.0,Rental unit
836419217060604798,451239593,Hawaii Vacation Condos By Outrigger,Kauai,Koloa-Poipu,21.875677389102435,-159.45827726654443,Entire home/apt,441,2,0,254,348,0,New,1.0,1.0,1.0,Rental unit
836421600115963227,451239593,Hawaii Vacation Condos By Outrigger,Kauai,Koloa-Poipu,21.87552727337817,-159.45848293629356,Entire home/apt,441,2,0,254,342,0,New,1.0,1.0,1.0,Rental unit
840772170059773888,502793483,Steve And Monique,Kauai,Koloa-Poipu,21.88096704808454,-159.47113494363737,Entire home/apt,226,2,9,3,144,9,5.0,1.0,1.0,1.0,Rental unit
843492908787012796,469677595,Tamara,Kauai,North Shore Kauai,22.225982563040084,-159.48540501395203,Private room,106,2,0,2,211,0,New,1.0,1.0,0.0,Home
840896966779283072,82894664,Steve,Kauai,Kapaa-Wailua,22.07700689990514,-159.3181887812314,Entire home/apt,200,2,12,1,0,12,5.0,1.0,1.0,0.0,Camper/RV
846381218775015105,503146043,Stay Here Vacations,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,487,2,0,9,2,0,New,2.0,2.0,2.0,Rental unit
843770603190029942,480630197,Paul,Kauai,Lihue,21.97883757326342,-159.35288802471078,Entire home/apt,69,1,4,13,352,4,5.0,0.0,1.0,0.0,Camper/RV
847012543587356653,79275751,Elizabeth,Kauai,North Shore Kauai,22.220669965393423,-159.47059357373223,Entire home/apt,159,2,8,32,64,8,4.75,0.0,1.0,1.0,Rental unit
842757805733604312,91345255,Mandy,Kauai,Koloa-Poipu,21.88142530081487,-159.46765512228012,Entire home/apt,276,3,1,1,268,1,New,2.0,2.0,2.0,Rental unit
847247049771702168,476119412,Jake,Kauai,North Shore Kauai,22.223389470675908,-159.47782216772535,Entire home/apt,503,1,10,2,261,10,5.0,3.0,3.0,3.0,Home
843258830343448580,480630197,Paul,Kauai,Lihue,21.978132759191663,-159.35173902587178,Entire home/apt,50,1,1,13,358,1,New,1.0,1.0,0.0,Camper/RV
845789118764696581,4719949,House Of Dreams Kauai,Kauai,North Shore Kauai,22.222304962564717,-159.46689075419565,Entire home/apt,1950,7,0,3,343,0,New,3.0,3.0,5.0,Home
843413429208321886,25138314,RoomPicks By Antony,Kauai,Lihue,21.95930299371977,-159.3552393517442,Entire home/apt,333,1,0,61,17,0,New,1.0,1.0,1.0,Serviced apartment
848086288943238836,442029804,LiveSuite.Io,Kauai,Lihue,22.009623573213315,-159.3403318784248,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086357344260857,442029804,LiveSuite.Io,Kauai,Lihue,22.01162904112308,-159.3412030243371,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086441621471866,442029804,LiveSuite.Io,Kauai,Lihue,22.00976756924813,-159.34030437261393,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086520545471620,442029804,LiveSuite.Io,Kauai,Lihue,22.01139,-159.34116,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086657301903755,442029804,LiveSuite.Io,Kauai,Lihue,22.009760750466988,-159.34009963545674,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086736762496610,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,270,2,0,144,174,0,New,1.0,1.0,1.0,Condo
849340879364371109,501999514,RoomPicks,Kauai,Lihue,21.961770881180374,-159.35093250615122,Entire home/apt,565,1,0,38,304,0,New,1.0,1.0,1.0,Serviced apartment
848086814913856507,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,213,2,0,144,174,0,New,1.0,1.0,1.0,Condo
849342745736917621,501999514,RoomPicks,Kauai,Lihue,21.961758858114667,-159.34881695727142,Entire home/apt,565,1,0,38,304,0,New,1.0,1.0,1.0,Serviced apartment
848086898141741041,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,270,2,0,144,174,0,New,1.0,1.0,1.0,Condo
849344452172574412,501999514,RoomPicks,Kauai,Lihue,21.96262708673024,-159.35098280723977,Entire home/apt,480,1,0,38,298,0,New,1.0,1.0,1.0,Serviced apartment
848086966551878903,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,213,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087056715567921,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,213,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087207519526508,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,213,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087342679585056,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,270,2,0,144,168,0,New,1.0,1.0,1.0,Condo
848087465954212181,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,213,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087572394388285,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,270,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087931544275851,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,270,2,0,144,174,0,New,1.0,1.0,1.0,Condo
848087968239566459,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,278,2,0,144,62,0,New,1.0,1.0,1.0,Condo
848096083102000050,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,278,2,0,144,62,0,New,1.0,1.0,1.0,Condo
848096174014584280,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,278,2,0,144,62,0,New,1.0,1.0,1.0,Condo
848096423111804920,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,278,2,0,144,62,0,New,1.0,1.0,1.0,Condo
848096487902724809,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,278,2,0,144,62,0,New,1.0,1.0,1.0,Condo
848096590593719822,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
848096785220107365,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
848096910852422376,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
848097100858214997,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
848097208690904486,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
849651293432203677,107979946,Castle Resorts And Hotels,Kauai,Koloa-Poipu,21.885923678860934,-159.45665700576535,Entire home/apt,409,1,0,49,365,0,New,1.0,1.0,0.0,Condo
848097318539398393,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,350,2,0,144,31,0,New,2.0,2.0,2.0,Condo
848097582475920930,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,222,2,0,144,48,0,New,0.0,1.0,1.0,Condo
848097680489192799,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,222,2,0,144,55,0,New,0.0,1.0,1.0,Condo
848098198792784470,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,222,2,0,144,55,0,New,0.0,1.0,1.0,Condo
848098491206678559,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,222,2,0,144,51,0,New,0.0,1.0,1.0,Condo
848098626858242434,482174715,Suite Life,Kauai,Kapaa-Wailua,22.0545861,-159.3268541,Entire home/apt,222,2,0,144,55,0,New,0.0,1.0,1.0,Condo
850398467029918556,480630197,Paul,Kauai,Lihue,21.9812825409106,-159.35102607811555,Entire home/apt,81,1,4,13,303,4,5.0,1.0,1.0,0.0,Camper/RV
848083801103862086,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848083834751503530,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848083970386744762,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848083979222856230,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848083979391655471,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848084146713677749,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848084226255607607,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848084305857640842,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,1,144,109,1,New,2.0,2.0,2.0,Condo
848084398497442620,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,305,2,1,144,105,1,New,2.0,2.0,2.0,Condo
848084489814534460,482174715,Suite Life,Kauai,Lihue,22.0106388,-159.3406231,Entire home/apt,241,2,0,144,109,0,New,2.0,2.0,2.0,Condo
848084633951622454,442029804,LiveSuite.Io,Kauai,Lihue,22.011708501162385,-159.34127512863935,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
849156321071193353,191629298,Thomas,Kauai,Lihue,21.961137805197325,-159.34914394873326,Entire home/apt,450,5,0,1,88,0,New,1.0,1.0,1.0,Rental unit
848084770735124471,442029804,LiveSuite.Io,Kauai,Lihue,22.010972206173037,-159.33945947320734,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848084816282759123,442029804,LiveSuite.Io,Kauai,Lihue,22.01163846918649,-159.3409355086576,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848084899316847927,442029804,LiveSuite.Io,Kauai,Lihue,22.009623516580056,-159.34131384525455,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848084999275466537,442029804,LiveSuite.Io,Kauai,Lihue,22.009557006037728,-159.3417099553,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848085207917041834,442029804,LiveSuite.Io,Kauai,Lihue,22.01023,-159.33962,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848085289482709470,442029804,LiveSuite.Io,Kauai,Lihue,22.01151095845672,-159.34168565471074,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
848085387823399412,442029804,LiveSuite.Io,Kauai,Lihue,22.00992149995464,-159.33964585513186,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
849308287594407546,501999514,RoomPicks,Kauai,Lihue,21.963092774368604,-159.3504797012075,Entire home/apt,566,1,0,38,323,0,New,1.0,1.0,1.0,Serviced apartment
848085480852688342,442029804,LiveSuite.Io,Kauai,Lihue,22.01152850460849,-159.3398325852546,Entire home/apt,321,2,0,223,109,0,New,2.0,2.0,2.0,Condo
849320369519678666,501999514,RoomPicks,Kauai,Lihue,21.961026222766225,-159.35081782037827,Entire home/apt,666,1,0,38,325,0,New,1.0,1.0,1.0,Serviced apartment
848085921852627805,442029804,LiveSuite.Io,Kauai,Lihue,22.010214093763626,-159.34153127851076,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848085988095799252,442029804,LiveSuite.Io,Kauai,Lihue,22.01126264593767,-159.33976940082422,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
851290118425111913,501999514,RoomPicks,Kauai,Lihue,21.96307218615688,-159.34969033079983,Entire home/apt,567,1,0,38,0,0,New,1.0,1.0,1.0,Serviced apartment
849320404564276477,501999514,RoomPicks,Kauai,Lihue,21.96188300531661,-159.35084642185382,Entire home/apt,666,1,0,38,325,0,New,1.0,1.0,1.0,Serviced apartment
849321297397019814,501999514,RoomPicks,Kauai,Lihue,21.963014417442704,-159.3493394991234,Entire home/apt,902,1,0,38,358,0,New,1.0,1.0,1.0,Serviced apartment
851292220945162113,501999514,RoomPicks,Kauai,Lihue,21.96145836353912,-159.35078528472656,Entire home/apt,729,1,0,38,172,0,New,1.0,1.0,1.0,Serviced apartment
851293481950986932,501999514,RoomPicks,Kauai,Lihue,21.960908623325896,-159.35014748859763,Entire home/apt,729,1,0,38,172,0,New,1.0,1.0,1.0,Serviced apartment
848086064901199764,442029804,LiveSuite.Io,Kauai,Lihue,22.01175522680574,-159.34088295644926,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
849322036961512875,501999514,RoomPicks,Kauai,Lihue,21.96302213482394,-159.34927424607935,Entire home/apt,902,1,0,38,358,0,New,1.0,1.0,1.0,Serviced apartment
851294216844798754,501999514,RoomPicks,Kauai,Lihue,21.961504126525085,-159.34889883526208,Entire home/apt,620,1,0,38,172,0,New,1.0,1.0,1.0,Serviced apartment
849322518604197753,501999514,RoomPicks,Kauai,Lihue,21.961057297395868,-159.3509262744805,Entire home/apt,766,1,0,38,358,0,New,1.0,1.0,1.0,Serviced apartment
849323005884877917,501999514,RoomPicks,Kauai,Lihue,21.96135939316731,-159.34884626943224,Entire home/apt,603,1,0,38,321,0,New,1.0,1.0,1.0,Serviced apartment
851294953022005826,501999514,RoomPicks,Kauai,Lihue,21.961311899223343,-159.34947271890107,Entire home/apt,567,1,0,38,0,0,New,1.0,1.0,1.0,Serviced apartment
848086136087233013,442029804,LiveSuite.Io,Kauai,Lihue,22.0100476307065,-159.34173628273354,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
848086206364796673,442029804,LiveSuite.Io,Kauai,Lihue,22.009645139419447,-159.34014068399563,Entire home/apt,285,2,0,223,173,0,New,1.0,1.0,1.0,Condo
849323584768366980,501999514,RoomPicks,Kauai,Lihue,21.96310263237755,-159.3493275879207,Entire home/apt,603,1,0,38,321,0,New,1.0,1.0,1.0,Serviced apartment
851295721204111618,501999514,RoomPicks,Kauai,Lihue,21.962525238109272,-159.34879355357657,Entire home/apt,567,1,0,38,0,0,New,1.0,1.0,1.0,Serviced apartment
849324066170459845,501999514,RoomPicks,Kauai,Lihue,21.9616,-159.34872,Entire home/apt,513,1,0,38,319,0,New,1.0,1.0,1.0,Serviced apartment
849324646572861433,501999514,RoomPicks,Kauai,Lihue,21.961195160943006,-159.35109138129354,Entire home/apt,965,1,0,38,362,0,New,1.0,1.0,1.0,Serviced apartment
849325457994226293,501999514,RoomPicks,Kauai,Lihue,21.96113,-159.35058,Entire home/apt,965,1,0,38,362,0,New,1.0,1.0,1.0,Serviced apartment
849326237123624075,501999514,RoomPicks,Kauai,Lihue,21.96292787852388,-159.3503123351726,Entire home/apt,820,1,0,38,361,0,New,1.0,1.0,1.0,Serviced apartment
851296589659069185,501999514,RoomPicks,Kauai,Lihue,21.96127804974929,-159.3507753121435,Entire home/apt,692,1,0,38,180,0,New,1.0,1.0,1.0,Serviced apartment
849326879314086000,501999514,RoomPicks,Kauai,Lihue,21.963170624513463,-159.35062599441787,Entire home/apt,939,1,0,38,363,0,New,1.0,1.0,1.0,Serviced apartment
851297403423980274,501999514,RoomPicks,Kauai,Lihue,21.960993069409223,-159.3491693126158,Entire home/apt,692,1,0,38,180,0,New,1.0,1.0,1.0,Serviced apartment
849327935974211262,501999514,RoomPicks,Kauai,Lihue,21.9625069003524,-159.3489231560345,Entire home/apt,939,1,0,38,363,0,New,1.0,1.0,1.0,Serviced apartment
849329062361098018,501999514,RoomPicks,Kauai,Lihue,21.96167762046788,-159.3508822663973,Entire home/apt,799,1,0,38,362,0,New,1.0,1.0,1.0,Serviced apartment
851298223034580968,501999514,RoomPicks,Kauai,Lihue,21.9628468526836,-159.35065079215877,Entire home/apt,588,1,0,38,176,0,New,1.0,1.0,1.0,Serviced apartment
849331847753264169,501999514,RoomPicks,Kauai,Lihue,21.96141214666006,-159.3505507981,Entire home/apt,601,1,0,38,165,0,New,1.0,1.0,1.0,Serviced apartment
849334042563399688,501999514,RoomPicks,Kauai,Lihue,21.96295,-159.34911,Entire home/apt,601,1,0,38,165,0,New,1.0,1.0,1.0,Serviced apartment
849335695539795892,501999514,RoomPicks,Kauai,Lihue,21.96098505672981,-159.35053522983196,Entire home/apt,510,1,0,38,164,0,New,1.0,1.0,1.0,Serviced apartment
852735369911290870,36450061,Lyndsy,Kauai,Kapaa-Wailua,22.0526702,-159.3277255,Entire home/apt,239,1,10,1,220,10,4.7,1.0,1.0,1.0,Condo
849337216931495726,501999514,RoomPicks,Kauai,Lihue,21.96133143781916,-159.35083776397087,Entire home/apt,657,1,0,38,353,0,New,1.0,1.0,1.0,Serviced apartment
849338171482136723,501999514,RoomPicks,Kauai,Lihue,21.961282312118414,-159.34886284753148,Entire home/apt,657,1,0,38,353,0,New,1.0,1.0,1.0,Serviced apartment
849339265102196390,501999514,RoomPicks,Kauai,Lihue,21.96297499551504,-159.3490100117492,Entire home/apt,877,1,0,38,354,0,New,1.0,1.0,1.0,Serviced apartment
852054126606927698,444732174,Sheryl,Kauai,Lihue,22.009637322777856,-159.3397370943794,Entire home/apt,199,2,1,68,63,1,New,1.0,1.0,1.0,Rental unit
852269759813685078,99957681,Katy And Dan,Kauai,Koloa-Poipu,21.87702888530189,-159.45860020367925,Entire home/apt,273,3,3,1,238,3,5.0,1.0,1.0,1.0,Condo
853040702572322738,455556861,Kiana Kai,Kauai,Koloa-Poipu,21.87068881619017,-159.44512208858526,Entire home/apt,690,3,0,1,309,0,New,3.0,3.0,5.0,Condo
855625168513171826,178132351,Iris,Kauai,Lihue,22.00973924298493,-159.34162555568034,Entire home/apt,219,2,7,4,143,7,4.86,1.0,1.0,2.0,Rental unit
855848489185323045,502793483,Steve And Monique,Kauai,Koloa-Poipu,21.8801977,-159.4720995,Entire home/apt,190,2,4,3,270,4,5.0,1.0,1.0,1.0,Rental unit
853520642865565255,260880090,Jeffrey,Kauai,Koloa-Poipu,21.872982318773825,-159.44782107605656,Entire home/apt,179,7,0,1,18,0,New,2.0,2.0,2.0,Rental unit
853545060064935050,37839136,Vacasa Hawaii,Kauai,Kapaa-Wailua,22.05115244938693,-159.33276605663636,Entire home/apt,500,2,0,335,351,0,New,2.0,2.0,2.0,Condo
853596582647358047,107293305,Gather Vacations,Kauai,Koloa-Poipu,21.888218080564496,-159.47573609438194,Entire home/apt,1732,1,0,313,251,0,New,4.0,4.0,5.0,Home
857906807659662516,380707378,Greg,Kauai,North Shore Kauai,22.2074781,-159.4964003,Entire home/apt,1994,3,1,5,260,1,New,5.0,5.0,4.0,Home
853611842172571332,107293305,Gather Vacations,Kauai,North Shore Kauai,22.21868074880615,-159.46661337894844,Entire home/apt,157,1,0,313,203,0,New,2.0,2.0,5.0,Townhouse
857946028383243292,4932682,Lauren,Kauai,North Shore Kauai,22.2236916,-159.4777325,Entire home/apt,637,1,6,9,298,6,5.0,3.0,3.0,2.0,Home
856374626201581602,79275751,Elizabeth,Kauai,North Shore Kauai,22.22081,-159.47091,Entire home/apt,150,2,2,32,71,2,New,0.0,1.0,1.0,Rental unit
853740899007632588,71367417,Koloa Kai,Kauai,Koloa-Poipu,21.876107984538365,-159.447728343037,Entire home/apt,295,3,2,42,332,2,New,1.0,1.0,1.0,Home
856482645089837832,355450429,Mike,Kauai,Koloa-Poipu,21.8713509,-159.4430727,Entire home/apt,322,3,2,82,39,2,New,2.0,2.0,2.0,Condo
858085999847250263,189104995,Kauai Kahuna,Kauai,North Shore Kauai,22.224011250503537,-159.47479146557893,Entire home/apt,181,3,2,47,303,2,New,1.0,1.0,1.0,Condo
858086436102653050,189104995,Kauai Kahuna,Kauai,North Shore Kauai,22.219923040590192,-159.54445734074864,Entire home/apt,261,3,2,47,305,2,New,2.0,2.0,5.0,Rental unit
856618646322270686,427246062,Ian,Kauai,North Shore Kauai,22.224144208100903,-159.4726836903504,Entire home/apt,274,3,2,6,51,2,New,2.0,2.0,2.0,Rental unit
858112021570473404,107191736,Bruce,Kauai,North Shore Kauai,22.22403041976909,-159.46861938223446,Entire home/apt,258,7,0,4,77,0,New,1.0,1.0,1.0,Rental unit
858115069018328780,107191736,Bruce,Kauai,North Shore Kauai,22.22221,-159.46917,Entire home/apt,249,1,0,4,82,0,New,1.0,1.0,1.0,Rental unit
856683256676270795,680107,Hawaii Life,Kauai,North Shore Kauai,22.22235087064535,-159.46098429819082,Entire home/apt,689,1,0,162,86,0,New,5.0,5.0,3.0,Home
856828884492516670,346815218,Angela,Kauai,Lihue,21.9620979,-159.3499131,Private room,1050,5,0,1,5,0,New,2.0,2.0,2.0,Rental unit
857064675444721459,198699849,Amber,Kauai,North Shore Kauai,22.22400129718969,-159.46732344037957,Private room,250,6,1,1,0,1,New,1.0,1.0,0.0,Resort
858615559908710483,135114197,David,Kauai,North Shore Kauai,22.219096,-159.494809,Private room,80,1,6,5,253,6,5.0,1.0,1.0,1.0,Loft
862370473414267063,458926111,Desiree,Kauai,North Shore Kauai,22.22355103798153,-159.4816475593748,Entire home/apt,259,2,0,22,89,0,New,1.0,1.0,1.0,Condo
