id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
1436904,7719195,Maria,179,140.0,21.29242,-157.85074,43,4.74,30,365,4.76,4.27,4.88,4.83,4.83,4.69,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,1
1656201,8518525,Susan,222,285.0,21.40616,-157.74066,85,4.99,30,1125,5.0,4.92,4.95,4.96,4.96,4.88,0,2,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,2
1678564,8518525,Susan,365,185.0,21.40785,-157.74224,147,4.95,30,1125,4.95,4.92,4.97,4.98,4.99,4.85,0,2,0.0,0.0,1.0,Koolaupoko,Honolulu,Entire home/apt,2
1696807,2584581,J & R,130,110.0,21.38147,-157.72812,42,4.93,30,365,4.92,4.95,4.92,4.97,4.69,4.85,0,3,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,5
1720444,9069642,Douglas,265,343.0,21.70027,-157.99213,172,4.83,2,21,4.91,4.82,4.95,4.93,4.92,4.81,1,4,0.0,1.0,2.0,Koolauloa,Honolulu,Entire home/apt,1
1725643,89939893,Edison,321,100.0,21.59236,-158.09895,46,4.78,30,1125,4.89,4.76,4.98,4.98,4.76,4.62,0,2,0.0,1.0,3.0,North Shore Oahu,Honolulu,Entire home/apt,3
1578534,8390288,Debi,248,150.0,21.65186,-158.05241,48,4.94,30,1125,4.94,4.98,4.96,5.0,4.79,4.71,0,2,0.0,0.0,3.0,North Shore Oahu,Honolulu,Entire home/apt,2
1726142,677327,Richard,128,91.0,21.30152554880692,-157.84235015505251,174,4.61,3,28,4.65,4.32,4.85,4.95,4.62,4.63,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Private room,37
1733842,9134033,Todd,329,167.0,21.40031,-157.7502,209,4.82,30,1125,4.87,4.84,4.92,4.86,4.72,4.68,0,2,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,1
1581386,3317450,Angie,180,235.0,21.28548,-157.83952,238,4.81,7,1124,4.78,4.84,4.96,4.96,4.83,4.74,0,3,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,2
1583137,8119064,Sabine,211,96.0,21.391829,-157.734482,167,4.84,29,300,4.95,4.96,4.96,4.95,4.87,4.83,0,2,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,1
1750621,1360072,Dave & Anke,134,100.0,21.58269,-158.13583,78,4.71,30,90,4.8,4.77,4.83,4.86,4.85,4.77,0,4,0.0,2.0,2.0,North Shore Oahu,Honolulu,Entire home/apt,1
1594667,8443062,Patrick,68,595.0,21.65313,-158.06114,170,4.99,5,1124,4.97,4.96,4.98,4.98,4.99,4.92,0,6,0.0,3.0,4.0,North Shore Oahu,Honolulu,Entire home/apt,1
1783189,4231961,Kevin,252,116.0,21.2721,-157.82146,182,4.79,3,100,4.88,4.8,4.94,4.96,4.97,4.83,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
1802856,7584514,Shahbano,269,207.0,21.28423,-157.83855,215,4.67,1,30,4.81,4.74,4.9,4.84,4.89,4.59,0,3,0.0,0.0,3.0,Primary Urban Center,Honolulu,Entire home/apt,7
1808150,9476342,Casey & Shae,361,150.0,21.55544,-158.12184,373,4.73,30,1125,4.8,4.64,4.79,4.8,4.84,4.63,0,2,0.0,0.0,1.0,North Shore Oahu,Honolulu,Entire home/apt,4
1632917,6152625,Vivo,204,600.0,21.38208,-157.71146,2,5.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8,0.0,4.0,5.0,Koolaupoko,Honolulu,Entire home/apt,1
1828027,9476342,Casey & Shae,365,150.0,21.55629,-158.11321,221,4.74,3,1125,4.78,4.62,4.75,4.75,4.83,4.54,0,2,0.0,0.0,1.0,North Shore Oahu,Honolulu,Private room,4
2014800,10363580,Jennifer,266,512.0,21.69899,-157.99387,393,4.68,1,1125,4.75,4.57,4.82,4.9,4.85,4.69,1,6,0.0,2.0,4.0,Koolauloa,Honolulu,Entire home/apt,3
1836706,9602448,Rick & Inga,365,155.0,21.63904,-158.0439,34,4.97,30,60,4.94,4.88,4.97,4.97,4.88,4.82,1,2,0.0,1.0,2.0,North Shore Oahu,Honolulu,Entire home/apt,1
1837728,4108165,Rachelle,90,105.0,21.68,-158.03753,54,4.88,30,1125,4.85,4.85,4.87,4.92,4.98,4.77,0,2,0.0,1.0,1.0,North Shore Oahu,Honolulu,Entire home/apt,3
1843839,9408793,Ayumi & Robb,274,195.0,21.29375,-157.72507,334,4.88,30,365,4.96,4.94,4.99,4.95,4.86,4.89,0,2,0.0,2.0,1.0,East Honolulu,Honolulu,Entire home/apt,1
1859789,9702553,Lori,328,150.0,21.38723,-157.72906,172,4.9,30,180,4.93,4.92,4.97,4.97,4.8,4.87,0,2,0.0,0.0,1.0,Koolaupoko,Honolulu,Entire home/apt,1
1873529,320534,Aaron,0,249.0,21.29153,-157.78836,212,4.85,29,180,4.91,4.87,4.87,4.9,4.75,4.72,0,4,0.0,2.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,1
2056151,10529690,Roxanne,83,200.0,21.25915,-157.79844,3,5.0,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.0,0.0,1.0,Primary Urban Center,Honolulu,Private room,2
1882019,9797535,Hale,0,1571.0,21.2919,-157.70892,5,5.0,30,1125,5.0,4.8,5.0,5.0,5.0,5.0,0,8,0.0,4.0,4.0,East Honolulu,Honolulu,Entire home/apt,1
2088200,10659328,Angel,365,124.0,21.28987,-157.83828,84,4.73,6,365,4.68,4.68,4.81,4.85,4.94,4.69,1,3,0.0,1.0,2.0,Primary Urban Center,Honolulu,Private room,1
1893707,498088063,SoulSTR Team,347,125.0,21.27215,-157.82257,500,4.69,1,1125,4.73,4.71,4.92,4.89,4.95,4.6,1,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
1919610,1101853,Jimmy,82,895.0,21.62704,-157.92125,34,4.52,3,180,4.58,4.27,4.85,4.58,4.79,4.73,1,12,0.0,5.0,7.0,Koolauloa,Honolulu,Entire home/apt,1
2123817,3845781,Sarah,0,200.0,21.27434,-157.82304,7,4.29,25,1125,4.43,4.29,4.43,4.71,5.0,4.29,0,2,0.0,1.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,1
